,mcap,EP,FCP,ShYield,ROA,ROE,GPA,AssetGrowth,Accruals_est,Accruals_dolt,Accruals,ret_1y,vol_1y,dd_1y,ret_2y,vol_2y,dd_2y,ret_5y,vol_5y,dd_5y,downside_dev,beta_spy,max_dd_monthly,EP_z,FCP_z,ShYield_z,GPA_z,AssetGrowth_z,Accruals_z,Score
NRG,,0.0526707945038624,,,0.021564678543764523,,0.20932610379550737,-0.06497942706311621,,-0.0597,-0.0597,0.736082326470846,0.5168071293832813,-0.1271287937549862,2.773448628449131,0.40250323073660244,-0.1271287937549863,5.151654215337635,0.4032741424902614,-0.2968428199594677,0.31245052447648203,1.124393223240577,-0.3515523996799337,0.31303252951726096,,,-0.34230698966024203,-0.888951134527771,-2.1625276832038147,3.0222043575886044
CMCSA,,0.1264170302939511,,,0.08501051311030322,,0.32643903416714454,0.04301955780693569,,-0.025675,-0.025675,-0.3517179511645787,0.22154891310578037,-0.2539488214637242,-0.31150993556702333,0.22290342615853562,-0.3843981800667826,-0.3825040373236688,0.24811518256411838,-0.5060393662520413,0.2539625968602739,0.9206321654433248,-0.5060393662520413,2.271498852357551,,,0.3119027008368835,-0.22196349503920895,-0.16101497487298047,2.9663800231066237
COIN,,0.031232974942836115,,,0.03194103587023243,,0.05776910070200213,-0.24556952742613594,,-0.062925,-0.062925,0.11553004662533506,0.7141144057432568,-0.4088147335811012,1.6492945012326188,0.898312358795406,-0.4185348121891448,0.11013303711201483,0.9093850636021958,-0.8892054414190453,0.7253497040963212,3.6627103210738783,-0.8892054414190453,-0.25628802217711466,,,-1.1889262294985654,-2.0042520320414305,-2.3522375578362005,2.9112753382019507
TSCO,,0.07296627695805923,,,0.10734010351183121,,0.5445029744435823,0.07913220919075879,,-0.031875,-0.031875,-0.06330028275386601,0.22184228585337268,-0.15009709998379872,0.33064176962988157,0.2221169926524134,-0.15769603929915132,1.0136256918119044,0.23099334243374925,-0.21307749903715267,0.23972344315764885,0.8575516400753924,-0.42766861808312606,0.8520162276883684,,,1.5300392671761187,0.001063528142087205,-0.525728532305785,2.906720499028185
WBD,,0.0022431582748464766,,,0.007414934624510317,,0.16060864255042856,-0.058336187505206936,,-0.149725,-0.084981,1.1269085772088574,0.7613127443359499,-0.24345549324310112,1.133014480609337,0.6341616533206045,-0.3532513128734718,-0.1716833503560593,0.6152228763473089,-0.8612106297768239,0.38425168738746035,1.580083558371459,-0.8612106297768239,-1.0261656849662752,,,-0.6144497423162498,-0.8479233537887351,-3.6496766260197386,2.8569845525259487
DXCM,,0.023663743054416663,,,0.08492774083293086,,0.3755842032916001,0.0776267796211319,,-0.0684,-0.0684,-0.22515704628261446,0.400735182126575,-0.3411791398529187,-0.4768871012705066,0.44738907304890135,-0.5802451153446763,-0.24386884772656015,0.48602143730764774,-0.6263217909338589,0.4101000405368216,1.1763290248572105,-0.626321790933859,-0.4573028344508366,,,0.5864346912867225,-0.008233808460380791,-2.6743031589562984,2.8116688242525654
HCA,,0.05160759191869984,,,0.10022408164292967,,0.4989719100652103,0.03759215043831367,,-0.0392,-0.0392,0.4220265017996754,0.2801861942413651,-0.07598538408979594,0.8725191461096626,0.2858719454472866,-0.25993084241897113,2.211188928186675,0.3287026600082614,-0.34243849871068377,0.28016517348816855,1.479879499344379,-0.39006572963663344,0.284797238114395,,,1.2756961861819354,-0.2554824548118009,-0.956619952982445,2.7725958320905764
IVZ,,0.05385920288842795,,,0.029379588311501368,,0.07388081186123506,0.04892960732637407,,-0.07925,-0.07925,0.34924721203081277,0.41415322047555214,-0.2674584151601094,0.7984547445954184,0.39192450285207875,-0.2674584151601094,0.7737073552613141,0.3811426051172626,-0.5041785574521636,0.3462359095145229,1.5193426737542746,-0.7465331038368261,0.3445928901786178,,,-1.0989238912647543,-0.18546380031546894,-3.3125518844637063,2.7436846836930386
WSM,,0.04604921724041997,,,0.21546958383743317,,0.6940267617109718,0.0032035784293409104,,-0.019,-0.019,0.1367735483123247,0.31723638158396933,-0.26567448941159066,1.1196384697047739,0.4519977203457656,-0.26567448941159055,2.8711288271672046,0.44998702980205063,-0.4246867056904575,0.30356418713066463,1.6421138612595056,-0.4246867056904575,0.13718442099210887,,,2.365300670675653,-0.4678617887217026,0.23164034704056305,2.7387065333489016
JBHT,,0.0326362297496318,,,0.06686386584202873,,0.2492256909885723,-0.020763841689757933,,-0.064175,-0.064175,-0.09430226484353721,0.34829637751043274,-0.23536502705765794,-0.06678919630817204,0.29343612626407495,-0.3607029987857684,0.31050939206942196,0.28088687212466373,-0.36070299878576817,0.2268789609092947,1.1520718101742198,-0.3607029987857684,-0.2190220213835873,,,-0.11942215102025756,-0.6158814482500146,-2.4257685169960403,2.70320579284221
