,sector,mcap,EP,FCP,EP_sn,FCP_sn,EP_use,FCP_use,ShYield,GPA,AssetGrowth,Accruals,EP_z,FCP_z,ShYield_z,GPA_z,Accruals_z,AssetGrowth_z,Value,Quality,Stability,Score2,beta_spy,downside_dev,max_dd_monthly,ret_5y,vol_5y,dd_5y
ITW,Industrials,,0.04643773573224938,,0.004900417464270987,,0.004900417464270987,,,0.44270674764048906,0.030236887719072993,-0.0139999999999999,0.44813745280737505,,,1.7487739355292635,0.5734334232430294,-0.2938709322493982,0.44813745280737505,1.1753405122862342,0.2938709322493982,0.7081653724873234,1.110978840720796,0.20081248702785492,-0.25379504616173576,0.30473120203236803,0.22081370002787307,-0.25379504616173587
IVZ,Financial Services,,0.0543431730591953,,0.01280585479121691,,0.01280585479121691,,,0.07388081186123506,0.04892960732637407,-0.07925,-0.13545212804181753,,,-1.1248398680047023,-2.8851076684040184,-0.41088445959316017,-0.13545212804181753,1.7602678003993162,0.41088445959316017,0.7321031608616315,1.5166858575114999,0.3462836114078409,-0.7465331991982239,0.757911174245333,0.38125978653343634,-0.5041785171660387
J,Industrials,,0.032276995176706354,,-0.00926032309127204,,-0.00926032309127204,,,0.20688582004687675,-0.2415855887944743,-0.020975,-0.4896566573249405,,,-0.6025158346235798,-0.22832243778017527,-2.601066987297119,-0.4896566573249405,-0.3741933968434046,2.601066987297119,0.17467337579208575,0.8577999820637203,0.1997219566261709,-0.23581684759104016,0.7851763733157857,0.20441067610616753,-0.23329200006301465
JBHT,Industrials,,0.03240523971944035,,-0.009132078548538043,,-0.009132078548538043,,,0.2492256909885723,-0.020763841689757933,-0.064175,-0.48131732752814843,,,-0.14184450477182148,-2.8231504442741198,-0.94930111728898,-0.48131732752814843,2.6813059395022982,0.94930111728898,1.0698556682474558,1.1476492101979754,0.22687906153446893,-0.3607030727018956,0.3232956951922381,0.2809040550156819,-0.3607030727018954
JBL,Technology,,0.027701089392253814,,-0.013836228875724579,,-0.013836228875724579,,,0.1048027564868856,0.06521863717118459,-0.0358,-0.29390100186497875,,,-1.7022629983043305,-1.3513963011579198,-0.5301329282909241,-0.29390100186497875,-0.3508666971464107,0.5301329282909241,-0.15188049394637101,1.300005439372677,0.298221966463969,-0.4040813302588747,4.696067052845212,0.3316655884778789,-0.2700676524035035
JCI,Industrials,,0.027402862985685072,,-0.014134455282293321,,-0.014134455282293321,,,0.17958054094621614,0.001569532602423543,-0.0143499999999999,-0.7997521839403119,,,-0.8859978294758533,0.5342061240366671,-0.6701690907083322,-0.7997521839403119,-1.4202039535125204,0.6701690907083322,-0.7539486368394666,1.2065467399435894,0.27634026251270477,-0.40354112266568354,1.9382784734827783,0.28538322779208036,-0.40354112266568354
JKHY,Technology,,0.03799751171667163,,-0.0035398065513067636,,-0.0035398065513067636,,,0.34343903308226986,0.04085818988052923,-0.0476,0.3229765981937464,,,0.13561529236533104,-2.1197365968482034,-0.7023617298550933,0.3229765981937464,2.2553518892135345,0.7023617298550933,1.171803740933931,0.6243487832613583,0.19424669593985805,-0.3109871808492557,0.06273160487746487,0.2105624267200352,-0.31098718084925625
JNJ,Healthcare,,0.05552875378300509,,0.013991435515026698,,0.013991435515026698,,,0.3302752293577982,0.0679283000530129,-0.019625,0.8298275264730871,,,-0.018882608921308216,0.1874467552706361,0.11123037598284849,0.8298275264730871,-0.2063293641919443,-0.11123037598284849,0.2271531897158874,0.5232515291435045,0.15656861342611567,-0.1566924143187729,0.4769667192265832,0.16108026826852642,-0.15669241431877312
JPM,Financial Services,,,,,,,,,,0.09883627890204279,,,,,,,0.19853522809903562,,,-0.19853522809903562,-0.039707045619807126,1.1558090297070671,0.21926063520352065,-0.3711083759494158,2.0349392726692304,0.24081436300351294,-0.3711083759494157
K,Consumer Defensive,,0.04583633510748347,,0.004299016839505079,,0.004299016839505079,,,0.28704412139760266,0.037388064579384275,-0.023725,0.10725362840153904,,,-0.31907333556991985,-0.23647327523505365,0.5657296283422075,0.10725362840153904,-0.0826000603348662,-0.5657296283422075,-0.10328449844177237,0.41565990197968805,0.16169285675715772,-0.2995842404781316,0.6357177699004941,0.21504317218884814,-0.2749077689429301
KDP,Consumer Defensive,,0.02157164945105682,,-0.019965668816921574,,-0.019965668816921574,,,0.16165067805709218,0.03866727800703042,-0.0086999999999999,-0.7102512971553829,,,-1.3221501062625318,1.0979481101170843,0.5880313318514566,-0.7102512971553829,-2.420098216379616,-0.5880313318514566,-1.3697460717842909,0.5089480890769352,0.16843990488163835,-0.29866870362287234,-0.0375538473864363,0.18756820428802265,-0.29866870362287246
KEY,Financial Services,,0.004424778779733619,,-0.03711253948824478,,-0.03711253948824478,,,,-0.010408108829021072,0.0016249999999999,-2.24470338631664,,,,1.258965175967941,-1.0894265183534488,-2.24470338631664,,1.0894265183534488,-0.6799960508559661,1.3450922231135753,0.35632458955189256,-0.6074480115858978,0.47089763510480975,0.35694211262330405,-0.6074480115858978
KEYS,Technology,,0.017415823989817013,,-0.02412149427816138,,-0.02412149427816138,,,0.32829677225038906,0.1424434195001609,-0.008475,-0.8860529756403538,,,0.0045599063215914755,1.2146815786064358,0.034467621103719884,-0.8860529756403538,-1.2101216722848442,-0.034467621103719884,-0.8453633833908232,1.1272050304214234,0.26334419244721535,-0.4089874277357667,0.5067476985814634,0.27547996623767745,-0.4089874277357668
KHC,Consumer Defensive,,-0.06465267186266963,,-0.10618999013064802,,-0.10618999013064802,,,0.0995446046548975,-0.0812640066668919,-0.005625,-2.5242314002391337,,,-1.7242221362463002,1.335089681124251,-1.4449766212113468,-2.5242314002391337,-3.059311817370551,1.4449766212113468,-1.9444219628016048,0.5469210243327437,0.2789911948509473,-0.6995845806448602,-0.08462024510438737,0.20531503741973328,-0.32864377183077664
KIM,Real Estate,,0.04138266612040105,,-0.00015465214757734436,,-0.00015465214757734436,,,0.07219140057288097,0.014990532540798825,-0.0168,0.9427980431268086,,,-0.9689068434499424,1.2718086438287746,-0.5614706618891419,0.9427980431268086,-2.2407154872787167,0.5614706618891419,-0.4068728452829349,1.2551741590359855,0.2896293854602634,-0.6298739857176753,0.7585448767644956,0.23047031446530583,-0.2593348957340549
KKR,Financial Services,,0.02176063309133545,,-0.019776685176642942,,-0.019776685176642942,,,0.03926322395402648,0.09297348503811294,-0.011975,-1.7112254385225252,,,-1.4677735163386498,0.12324135929382293,0.12681913496150996,-1.7112254385225252,-1.5910148756324727,-0.12681913496150996,-1.3462599526543013,1.713899081570975,0.30167896812020156,-0.4547697471972858,2.3372323120436604,0.3932709395441649,-0.4547697471972859
KLAC,Technology,,0.0254489388238873,,-0.016088379444091094,,-0.016088379444091094,,,0.47816176470825655,0.041102620094409806,-0.0195,-0.4273329267059538,,,1.2264327041108491,0.18097756751455574,-0.7006555520994415,-0.4273329267059538,1.0454551365962934,0.7006555520994415,0.38737999437602416,1.348639333833225,0.2558102925052005,-0.28965610049570634,3.9900007547972542,0.318173946354108,-0.28965610049570634
KMB,Consumer Defensive,,0.06990852293376928,,0.02837120466579089,,0.02837120466579089,,,0.39816131881953076,-0.029456018518518517,-0.0303249999999999,0.9031215102607695,,,0.6435076154669757,-0.8250031346481825,-0.6280976334512004,0.9031215102607695,1.4685107501151582,0.6280976334512004,1.074272430840611,0.38237354717619165,0.17232089941391598,-0.2636419739795939,-0.10871836039285843,0.19910266126566184,-0.263641973979594
KMI,Energy,,0.045951037101990916,,0.004413718834012523,,0.004413718834012523,,,0.12001045387228852,0.023606121467568103,-0.020175,-0.5405804246332572,,,-0.6528094868656064,1.3698518255876744,-0.7238006847683592,-0.5405804246332572,-2.022661312453281,0.7238006847683592,-0.8805365578809435,0.8829989874802326,0.29768201357905516,-0.39727960303965915,1.470340676525895,0.21087897218125828,-0.14880646921618157
KO,Consumer Defensive,,0.042664774908539184,,0.0011274566405607908,,0.0011274566405607908,,,0.28007285692140754,0.03093812375249501,0.008725,-0.0013553565156215772,,,-0.3793464541934553,2.178345732989258,0.45234096334756896,-0.0013553565156215772,-2.557692187182713,-0.45234096334756896,-1.114087210148848,0.48279224054069925,0.17442213790885383,-0.23564934164696416,0.578096054815328,0.167449031804106,-0.12843550867917108
KR,Consumer Defensive,,0.061623783304991006,,0.020086465037012613,,0.020086465037012613,,,0.61265955145309,0.041735513092160254,-0.05525,0.6382622432853436,,,2.064681205334046,-2.345357844223837,0.6412436232799559,0.6382622432853436,4.4100390495578825,-0.6412436232799559,1.8910717924812996,0.46619546430103753,0.24725039984372366,-0.5077193211786674,1.1765669343431093,0.23673484962233005,-0.23227925121136872
KVUE,Consumer Defensive,,0.04206161346561081,,0.0005242951976324184,,0.0005242951976324184,,,0.33162441580512675,0.0260560450780925,-0.0191,-0.022018713706698886,,,0.07044919059559392,0.19012523073088977,0.3656077940285112,-0.022018713706698886,-0.11967604013529586,-0.3656077940285112,-0.12979946034250014,0.521315748617934,0.33258287324590297,-0.4071680944222946,-0.2667038590848707,0.33712095993431146,-0.4071680944222946
L,Financial Services,,0.061506971685790605,,0.019969653417812212,,0.019969653417812212,,,,0.04454889768928038,-0.007175,0.26149319565954304,,,,0.5471809415716347,-0.4634887997849243,0.26149319565954304,,0.4634887997849243,0.19729503822080208,0.751263504010512,0.184214600922684,-0.38849028966406407,1.4927203840739374,0.1689518529617992,-0.2381470363348207
LDOS,Technology,,0.053609504665674254,,0.012072186397695861,,0.012072186397695861,,,0.2251635707302399,0.0495778139282671,-0.002975,1.193246545862433,,,-0.8635688490672586,1.6400000906637189,-0.6412074724933314,1.193246545862433,-2.5035689397309775,0.6412074724933314,-0.39588746304875144,0.8145313560289336,0.2575449884018002,-0.2885437376749749,1.0899686924356398,0.2609845390289774,-0.2885437376749749
LEN,Consumer Cyclical,,0.08301110445635719,,0.0414737861883788,,0.0414737861883788,,,0.08567261493532947,-0.11102618802736239,-0.0348249999999999,1.5586967470852757,,,-1.8112927566305295,-1.149463871356081,-1.2838666135036447,1.5586967470852757,-0.6618288852744485,1.2838666135036447,0.6155204674250598,1.5027058753592906,0.3153699782352749,-0.4243519452336725,0.7789171137369904,0.33078447588080634,-0.408989884620935
LH,Healthcare,,0.03482114576406188,,-0.006716172503916512,,-0.006716172503916512,,,0.20892654620729142,0.08063522076554394,-0.006,-0.07420747117498401,,,-0.9984169140311806,1.248268698542437,0.28873737520528686,-0.07420747117498401,-2.2466856125736174,-0.28873737520528686,-0.986104708540498,1.0445224128735013,0.24712554524156014,-0.34445364680043655,0.5367994261170723,0.2198408935463507,-0.34445364680043655
LHX,Industrials,,0.03079199025403001,,-0.010745328013948383,,-0.010745328013948383,,,0.13225306230391037,-0.010010322394795592,-0.014325,-0.5856243211024029,,,-1.3365645224977238,0.537014515015689,-0.8167948240116524,-0.5856243211024029,-1.8735790375134127,0.8167948240116524,-0.8203223786439958,0.7271961342411877,0.20230667917719178,-0.2854487657151904,0.6692224316463495,0.2318274112709354,-0.2854487657151906
LII,Industrials,,0.048128885338362765,,0.0065915670703843715,,0.0065915670703843715,,,0.5167169314263915,0.13370992271640958,-0.007175,0.5578761970036977,,,2.205770969763881,1.284140159803818,1.0545178095751035,0.5578761970036977,0.921630809960063,-1.0545178095751035,0.38089924087048355,1.0058652211020553,0.21106893611590907,-0.40245510121898087,0.8152496563149418,0.2530782681085032,-0.40245510121898087
LIN,Basic Materials,,0.03438681521055683,,-0.007150503057421563,,-0.007150503057421563,,,0.1943555320914096,0.07309106775540734,-0.03155,0.25410306810441297,,,0.569833741067868,-0.35790977039143035,0.8757395239412629,0.25410306810441297,0.9277435114592983,-0.8757395239412629,0.297590727037232,0.8279812796798247,0.1820268767499821,-0.21255491520641667,0.7572681479085812,0.2025031749493918,-0.21255491520641656
LKQ,Consumer Cyclical,,0.09022060995337017,,0.048683291685391775,,0.048683291685391775,,,0.3562441375295145,0.048188810729077644,-0.012425,1.7949028275192824,,,-0.1980123698304032,1.165375696907926,-0.3709733996159785,1.7949028275192824,-1.3633880667383294,0.3709733996159785,0.24680058423557694,1.2910889306196436,0.33083261935778024,-0.5120151463930492,-0.04920422207880415,0.28256862454779325,-0.46715635279404844
LLY,Healthcare,,0.016551813755119053,,-0.02498550451285934,,-0.02498550451285934,,,0.5108213602171816,0.4041444289236283,0.012568500000000002,-0.8660628310970411,,,1.3842275568570601,2.2346464148740273,2.7695337207984316,-0.8660628310970411,-0.8504188580169671,-2.7695337207984316,-1.2404994198052897,0.35148652985889245,0.2284012740258211,-0.23107598000793494,5.677925827025564,0.3162079408130718,-0.23107598000793472
LMT,Industrials,,0.0391840291498629,,-0.002353289118115491,,-0.002353289118115491,,,0.10347809207856147,0.06888662938485003,-0.02285,-0.032853149555336046,,,-1.5795553391465926,-0.44306492330809094,0.2263052718143542,-0.032853149555336046,-1.1364904158385016,-0.2263052718143542,-0.512998480520406,0.5918471075366659,0.18674403016842409,-0.2649394330697874,0.4298342067012675,0.22432498453990832,-0.2649394330697875
LNT,Utilities,,0.03964954180577604,,-0.0018877764622023535,,-0.0018877764622023535,,,0.08469352318110783,0.08765341637662576,-0.024425,-0.47411339290657917,,,-0.5932047309235711,0.3991743282200543,0.7779177967541686,-0.47411339290657917,-0.9923790591436253,-0.7779177967541686,-0.7421805401709156,0.4794492038731674,0.16940764327927627,-0.2092363712660914,0.5059001529378597,0.19039407467766162,-0.20923637126609163
LOW,Consumer Cyclical,,0.05228169415225045,,0.010744375884272059,,0.010744375884272059,,,0.6223621066445718,0.03738816931499533,-0.03185,0.259245731371859,,,1.5159738632758513,-0.8620563469040057,-0.4375283080982511,0.259245731371859,2.378030210179857,0.4375283080982511,1.1424160382403366,1.1681361086241138,0.23147026334181914,-0.31927028820052994,0.6405715877778264,0.2406521103670969,-0.31927028820052994
LRCX,Technology,,0.06840288410732309,,0.0268655658393447,,0.0268655658393447,,,0.4451360474977219,0.1387340483148115,-0.023925,1.8459994007680132,,,0.9793158712400514,-0.26254287353063055,0.007079217312256232,1.8459994007680132,1.241858744770682,-0.007079217312256232,1.233727414753027,1.5513849444463643,0.31681318900612065,-0.4857309616373485,2.7211599876212698,0.39083273933205814,-0.48573096163734863
LULU,Consumer Cyclical,,0.10786732964126924,,0.06633001137329085,,0.06633001137329085,,,0.8695925767274003,0.11555284702930768,-0.034425,2.247924402838261,,,2.437945297502904,-1.112065093812733,0.04991491941476834,2.247924402838261,3.550010391315637,-0.04991491941476834,2.3091909337786056,1.11846933832182,0.35819270117906515,-0.675076762490233,-0.5512668026172474,0.38425330051212153,-0.6750767624902327
LUV,Industrials,,0.0212634817805008,,-0.020273836487477593,,-0.020273836487477593,,,0.14005409091257345,-0.19264404015409273,-0.0360749999999999,-1.1650016016382294,,,-1.2664434196017234,-1.735677459341104,-2.402374720676456,-1.1650016016382294,0.4692340397393806,2.402374720676456,0.20216791937575168,1.2026867736257023,0.3309788636343803,-0.6430441999644192,-0.25061840079207476,0.3575165475616904,-0.6382090517720661
LVS,Consumer Cyclical,,0.030210090901060638,,-0.011327227366917755,,-0.011327227366917755,,,0.2695113784555377,0.03490740302183489,-0.042775,-0.7759959589742854,,,-0.7880673511720409,-1.7988630493331983,-0.4527556626852669,-0.7759959589742854,1.0107956981611574,0.4527556626852669,0.18447102821180222,1.1467474436208092,0.325562293615715,-0.5367918006453896,0.22590497248377672,0.38737031509043035,-0.46341852565154384
LW,Consumer Defensive,,0.033322653973335496,,-0.008214664294642897,,-0.008214664294642897,,,0.18776987683109522,-0.036712146422628954,-0.0345,-0.3201836711098909,,,-1.1316439350198655,-1.1675942211187402,-0.7524805396913588,-0.3201836711098909,0.03595028609887474,0.7524805396913588,0.036802753933865284,0.5973094506285025,0.34183486369055976,-0.5347930474822986,-0.06347513488670709,0.3123339535185175,-0.5347930474822986
LYB,Basic Materials,,-0.06465267186266963,,-0.10618999013064802,,-0.10618999013064802,,,0.0927342389411355,-0.04619037340815886,-0.0334249999999999,-2.1370984423331865,,,-0.98739678611088,-0.6194948494872993,-1.5437562478932256,-2.1370984423331865,-0.3679019366235807,1.5437562478932256,-0.6932489020040618,1.152895461429241,0.2893926990747936,-0.5410572287294287,-0.3088918538669989,0.24749327376005348,-0.530911205918918
LYV,Communication Services,,0.008896164321885208,,-0.03264115394609318,,-0.03264115394609318,,,0.2838741759863994,0.13182512511987884,-0.036425,-1.364827193640712,,,-0.3239977294925994,-0.30412066001507126,1.1171891040991557,-1.364827193640712,-0.019877069477528153,-1.1171891040991557,-0.7773195260671273,1.292253256720411,0.263759141995592,-0.43900017422197946,1.140289280137297,0.341337559621563,-0.43900017422197957
MA,Financial Services,,0.02686740363992783,,-0.014669914628050562,,-0.014669914628050562,,,0.47431858579339103,0.2149150780714809,-0.0518249999999999,-1.50969926204882,,,2.5328403170741005,-2.4523007707322475,1.4812378378517812,-1.50969926204882,4.985141087806348,-1.4812378378517812,1.0939291627326548,1.023896491152631,0.22957521391714752,-0.26194172384982395,0.6873862991369655,0.22026314023023588,-0.26194172384982384
MAA,Real Estate,,0.03756267049181909,,-0.003974647776159301,,-0.003974647776159301,,,0.058562642992576165,0.02358671080450895,-0.0327,0.7436493783715774,,,-1.2644915754652373,-0.3390428889867641,-0.3984751046493614,0.7436493783715774,-0.9254486864784732,0.3984751046493614,0.006975297687113913,0.7186704635169909,0.1929977120953146,-0.45101808531696497,0.2224798087596198,0.21471154042556512,-0.45101808531696486
MAR,Consumer Cyclical,,0.030498694492067754,,-0.011038623775910639,,-0.011038623775910639,,,0.19551812302601895,0.062237762237762236,-0.0065,-0.7631218846417297,,,-1.2461198221321557,1.66426361630394,-0.2838538088422018,-0.7631218846417297,-2.910383438436096,0.2838538088422018,-1.41263136746269,1.4942878144080414,0.29550213568747125,-0.5039953938869266,1.3740515641070155,0.28558730105265295,-0.23242318254751237
MAS,Industrials,,0.06081625904052147,,0.01927894077254308,,0.01927894077254308,,,0.5366301250784759,-0.014352283317800559,-0.0033749999999999,1.3159311474028093,,,2.301717686952312,1.6206883032939263,-0.8707496010622385,1.3159311474028093,0.6810293836583856,0.8707496010622385,0.9729341326369256,1.3186558034645595,0.25504805541614645,-0.33936977319255524,0.26423743688754064,0.29224931275999866,-0.3308688284400798
MCD,Consumer Cyclical,,0.037842888144614575,,-0.0036944301233638177,,-0.0036944301233638177,,,0.26145274998019696,0.10694968495009387,-0.025875,-0.42665198436425456,,,-0.840453912217175,-0.2353783601703776,-0.00407706542293479,-0.42665198436425456,-0.6050755520467974,0.00407706542293479,-0.4118756014798339,0.5504882854642981,0.14423933014579332,-0.23177028791414556,0.5355957869267298,0.1638654620526244,-0.13003317975552375
MCHP,Technology,,-0.013681592336552277,,-0.05521891060453067,,-0.05521891060453067,,,0.14982973156345056,-0.05430658408934513,-0.0451499999999999,-2.188517373933674,,,-1.4185094918431007,-1.9892536728803214,-1.3213187362716017,-2.188517373933674,0.5707441810372207,1.3213187362716017,-0.3828455299042609,1.5927943134856042,0.30831028867864213,-0.516575285190126,-0.08208078704259592,0.3652364654885372,-0.5165752851901257
MCK,Healthcare,,0.02930785606193681,,-0.012229462206041583,,-0.012229462206041583,,,0.17935664969779405,0.1345193246825729,-0.013575,-0.31961213736027205,,,-1.2128376851141227,0.6822704751179591,1.0055274884869385,-0.31961213736027205,-1.8951081602320818,-1.0055274884869385,-1.0869936167343293,0.6667619047228535,0.24397337856626608,-0.425345118452074,3.8741777075309107,0.2254614847245295,-0.19767279561686601
MCO,Financial Services,,0.025472354850920847,,-0.016064963417057546,,-0.016064963417057546,,,0.3438899396996298,0.03157263704789183,-0.0149,-1.5667790928765102,,,1.8225156574448333,-0.13865942444437912,-0.6174882391611435,-1.5667790928765102,1.9611750818892124,0.6174882391611435,0.2812560434373097,1.3144084017426754,0.23953821074630322,-0.39334556029558454,0.7985349987700547,0.2551954713284348,-0.39334556029558454
MDLZ,Consumer Defensive,,0.047743966167011126,,0.006206647899032733,,0.006206647899032733,,,0.1721381866125038,-0.028401006895042137,-0.0173749999999999,0.17246266883621492,,,-1.247091199543466,0.3481923696078882,-0.6098113870956463,0.17246266883621492,-1.595283569151354,0.6098113870956463,-0.4471660827069265,0.4958481754852271,0.15689322575955353,-0.21010943952410666,0.12449714415690982,0.18469280207691494,-0.21010943952410654
MDT,Healthcare,,0.03926247418459395,,-0.0022748440833844433,,-0.0022748440833844433,,,0.24625345013469657,0.013626892778749624,-0.017525,0.12436476232899651,,,-0.7107151496199354,0.3618082385045482,-0.6408611997722181,0.12436476232899651,-1.0725233881244836,0.6408611997722181,-0.25109121036375126,0.7017175305592663,0.19394823974333356,-0.4349995658502718,-0.06046006897878253,0.2113210064463033,-0.434999565850272
MELI,Consumer Cyclical,,,,,,,,,0.40767549723833324,0.6449326010983525,,,,,0.16248118973904624,,2.427040265853794,,,-2.427040265853794,-0.4854080531707588,1.5409263478021469,0.3287610007933095,-0.6589627503979238,0.3574708254593222,0.43467945953242476,-0.6589627503979238
MET,Financial Services,,0.07629678113697111,,0.034759462868992716,,0.034759462868992716,,,,0.03954894227852222,-0.0073,1.0384808266380177,,,,0.5363466626472426,-0.5231725201613553,1.0384808266380177,,0.5231725201613553,0.5200268346874781,1.0730667134516911,0.2769658155129687,-0.39487934935039126,0.9240202369302677,0.25627758011056795,-0.34306498948486663
META,Communication Services,,0.04432934813010322,,0.0027920298621248243,,0.0027920298621248243,,,0.5292558643115207,0.2801709535350377,-0.039075,-0.15290886798319855,,,1.652159528384962,-0.47373820781982445,2.3195061484220747,-0.15290886798319855,2.125897736204786,-2.3195061484220747,0.3252943176042201,1.2355044093135448,0.33775693937767987,-0.7544414341440263,1.258521536125912,0.41180800605143886,-0.7544414341440262
MGM,Consumer Cyclical,,0.05572565855796265,,0.01418834028998426,,0.01418834028998426,,,0.18358083846884896,-0.0027756718980092077,-0.014775,0.4215368360128277,,,-1.3146281466006189,0.9410183813133071,-0.6806974068673801,0.4215368360128277,-2.255646527913926,0.6806974068673801,-0.5975043953869632,1.939116154978131,0.3777202697307357,-0.6624204804463965,0.15694410877429132,0.37417483684515207,-0.41619068106358603
MHK,Consumer Cyclical,,0.06927960098316634,,0.027742282715187944,,0.027742282715187944,,,0.19610691622043167,0.03759149371969035,-0.026225,1.0281916071006574,,,-1.2426986972152891,-0.27324757252016096,-0.43627923590621404,1.0281916071006574,-0.9694511246951282,0.43627923590621404,0.11075204014345454,1.3758915747380513,0.39463684405328414,-0.7302289309808776,-0.13621552205539555,0.38728925634018185,-0.6184735141076447
MKC,Consumer Defensive,,0.044280442181120004,,0.002743123913141611,,0.002743123913141611,,,0.19852039705607138,0.015614894206781853,0.004925,0.05399007807588119,,,-1.0498814967224055,1.997836387131612,0.1782035138963345,0.05399007807588119,-3.0477178838540175,-0.1782035138963345,-1.2331318250905214,0.5282470169604223,0.19537508799006703,-0.34564620031066284,-0.23116363195267708,0.21571001797494263,-0.3456462003106632
MLM,Basic Materials,,0.02795427680878016,,-0.013583041459198232,,-0.013583041459198232,,,0.11176579160336773,0.10634910916549317,-0.0258499999999999,0.06436145731626496,,,-0.7116493645659703,0.45434209081222804,1.486036079781002,0.06436145731626496,-1.1659914553781983,-1.486036079781002,-0.7378592151809737,0.9331970552195299,0.2572366341601523,-0.3216932530611476,1.3686549589640884,0.2636739424224866,-0.3184461781357141
MMC,Financial Services,,0.0462649256251633,,0.004727607357184908,,0.004727607357184908,,,0.1979496654124327,0.2050585499372312,-0.0129749999999999,-0.5767459661454679,,,0.33128246219883495,0.03371308267962807,1.38798283975729,-0.5767459661454679,0.29756937951920687,-1.38798283975729,-0.3892672026019624,0.8095668455450735,0.19975612579030735,-0.26105686398039885,0.6909463862943388,0.19625626333310298,-0.2610568639803992
MMM,Industrials,,0.0379762202079172,,-0.003561098060061191,,-0.003561098060061191,,,0.254267943005867,-0.12421329275883533,0.0023249999999999,-0.11345248539147448,,,-0.08608919741030303,2.0332565781154543,-1.9803256280209949,-0.11345248539147448,-2.1193457755257574,1.9803256280209949,-0.4970541787626938,1.0046932654461949,0.23684360425745524,-0.5513044337192197,0.3664180866308717,0.2735275484463234,-0.5047896496358948
MNST,Consumer Defensive,,0.021654953783246222,,-0.01988236448473217,,-0.01988236448473217,,,0.5165546742726533,0.08299118808510807,-0.01185,-0.7075567267361906,,,1.5323581354138804,0.8374434917112251,1.30501088311209,-0.7075567267361906,0.6949146437026553,-1.30501088311209,-0.26605900983583214,0.7958731125568743,0.21544304182819182,-0.27861646198055856,0.6449635376489657,0.20964905426965758,-0.20495947978030227
MO,Consumer Defensive,,0.09650181143891198,,0.05496449317093359,,0.05496449317093359,,,0.42233475945167204,-0.05976095617529881,-0.01135,1.6415469403885952,,,0.8422972038421019,0.8798572699697553,-1.1279731911688589,1.6415469403885952,-0.03756006612765339,1.1279731911688589,0.8671893879381485,0.49820090641933,0.2362692892845984,-0.40779768967704455,1.1555513124665433,0.2296344086800629,-0.2426440207935654
MOH,Healthcare,,0.10614231394933914,,0.06460499568136074,,0.06460499568136074,,,0.2968913617679696,0.06743496871913073,0.012525,2.332060133846836,,,-0.29824420198377866,2.2330231007826695,0.1043149870713746,2.332060133846836,-2.531267302766448,-0.1043149870713746,-0.10054586498211984,0.6225712432273613,0.3630265862586948,-0.6298712301229594,-0.2550825752152962,0.33952087655819135,-0.6298712301229594
MOS,Basic Materials,,0.11188809269463294,,0.07035077442665455,,0.07035077442665455,,,0.07368000836836161,0.07703011100525115,-0.0365,2.0721708985650764,,,-1.2459181059889308,-1.0264222365854738,0.9538728445620646,2.0721708985650764,-0.219495869403457,-0.9538728445620646,0.5502954427522349,1.3967575221234307,0.4374547602237456,-0.6957542010084016,0.2847250315235146,0.4089560498380077,-0.6167608232131212
MPC,Energy,,0.03261767227071748,,-0.008919645997260917,,-0.008919645997260917,,,0.10312162806454041,-0.07913972943481679,-0.028025,-1.1128605552060593,,,-0.9027539056068199,0.9301502075685597,-1.1721182238597394,-1.1128605552060593,-1.8329041131753796,1.1721182238597394,-0.9438822225806278,1.4987921957125017,0.41254418446555813,-0.6966709106578757,4.651829502709746,0.30410920938743524,-0.3035622587395732
MPWR,Technology,,0.06779997008942347,,0.026262651821445077,,0.026262651821445077,,,0.3949799460441815,0.5000045314961641,-0.004725,1.8233068918878486,,,0.5749091733856513,1.5128401095136605,2.1364959699167394,1.8233068918878486,-0.9379309361280093,-2.1364959699167394,-0.07314881167941217,1.1970302030332989,0.33075863533050337,-0.39186862422620095,2.104593365460658,0.3947517157659028,-0.39186862422620095
MRK,Healthcare,,0.07823365896499852,,0.03669634069702013,,0.03669634069702013,,,0.4171519186445901,0.043443132380360475,-0.025425,1.6586684085263559,,,0.6976841856709507,-0.29711365274672336,-0.23192522678224675,1.6586684085263559,0.9947978384176741,0.23192522678224675,1.1077715441340614,0.36823873227895154,0.18337781741404693,-0.400398520080972,0.3174361880774903,0.21428515884598004,-0.400398520080972
MRNA,Healthcare,,-0.06465267186266963,,-0.10618999013064802,,-0.10618999013064802,,,0.1165773248687316,-0.23405612244897958,0.006575,-2.719686895182019,,,-1.620708324175225,1.9820557563838854,-2.6400058414818703,-2.719686895182019,-3.60276408055911,2.6400058414818703,-2.000979222000078,1.5087142837165142,0.5787599305441113,-0.9374058071259808,-0.8393348171208121,0.6690882320081514,-0.9374058071259808
MRVL,Technology,,,,,,,,,0.16042697078483698,0.01443326401687248,,,,,-1.346223502054946,,-0.8837696086135841,,,0.8837696086135841,0.17675392172271684,1.5528261959376866,0.37082332426001513,-0.5748436144055539,1.005069768200951,0.5185466995908038,-0.574843614405554
MS,Financial Services,,0.05660261126787698,,0.015065292999898588,,0.015065292999898588,,,,0.11664262437863264,,-0.010110121722521648,,,,,0.41462262179349857,-0.010110121722521648,,-0.41462262179349857,-0.08696857304770839,1.4083952476702992,0.2782861368506513,-0.3662110960480567,2.080191641637491,0.2737200937607186,-0.2657352906349505
