,mcap,EP,FCP,ShYield,ROA,ROE,GPA,AssetGrowth,Accruals_est,Accruals_dolt,Accruals,ret_1y,vol_1y,dd_1y,ret_2y,vol_2y,dd_2y,ret_5y,vol_5y,dd_5y,downside_dev,beta_spy,max_dd_monthly,EP_z,FCP_z,ShYield_z,GPA_z,AssetGrowth_z,Accruals_z,Score
CVS,,,,,0.017776121306040782,,0.20968055160508842,0.023217588650235068,,-0.01085,-0.01085,0.36665606799033146,0.46840273324878196,-0.08992082542297719,0.2540974758107222,0.398251114701206,-0.41892137935267393,0.3605817902325128,0.30144714865256983,-0.5389618379989122,0.2630228750407767,0.6461237679455123,-0.5389618379989121,,,,-0.3403269931639751,-0.34425787290715815,0.7110622007627172,-0.7071313210195341
CVX,,,,,0.053610217835481595,,0.2111263871829523,-0.03769125704025414,,-0.050525,-0.050525,-0.015620516063845624,0.2731553036943278,-0.1866818192935359,0.157853115055687,0.21551076875787656,-0.1866818192935359,1.1611437626278724,0.27142679100509237,-0.1866818192935359,0.24849471115037258,1.0229744790310726,-0.40664144364440313,,,,-0.332250347460529,-0.7204229568656269,-1.6228104429705918,2.0109830523756895
D,,,,,0.022055326617273937,,0.07295446260661322,0.06994831552426382,,-0.0242,-0.0242,0.031398909163752986,0.13736721712512412,-0.04381227024196821,0.4045559753389292,0.15637456533635796,-0.09124625101186401,-0.07471697580335457,0.21649893988803012,-0.492880109001934,0.1972970315364038,0.5103881692846718,-0.492880109001934,,,,-1.1040986115730524,-0.055655000882050366,-0.07424844306436972,-0.9741951676266323
DAL,,,,,0.058536203369257724,,0.2172039011084029,0.04252829235208851,,-0.01165,-0.01165,-0.07235217098977265,0.4329842311833764,-0.3796424484567734,0.6203558830764082,0.37707873319976065,-0.3796424484567734,0.49399384318145345,0.39952415551461185,-0.41880701495058714,0.3728515120020624,1.4053099109044818,-0.5850370266783276,,,,-0.29830047965734124,-0.22499748639093375,0.6640023869004199,-0.7373053801668275
DASH,,,,,0.056142620947451656,,0.4278628423549709,0.4319506631747909,,-0.0366999999999999,-0.0366999999999999,0.341145881991086,0.2988650647652419,-0.11007753320928382,1.5755479294085384,0.32016110496953754,-0.21013652472329314,0.6956217376655547,0.48503448351640865,-0.7886688043392506,0.4350086699577662,1.6839287139400518,-0.7886688043392506,,,,0.8784706959595399,2.1800242662820355,-0.8095580346627599,-0.49199553565973575
DAY,,,,,0.005562761286587218,,0.10226398708077072,-0.06028012071500426,,-0.0165,-0.0165,-0.14126760500241875,0.29000970650492064,-0.2374724689556953,-0.003047882145456926,0.3318729424265583,-0.3075384314426062,-0.2875958956040534,0.3474081801384021,-0.6241117618279066,0.3585627084752187,1.2842469820976397,-0.6241117618279068,,,,-0.9403713879948412,-0.8599288316595337,0.3787022653602422,-0.4591448216955497
DD,,,,,-0.005291979514038067,,0.12768946445985666,0.00016414521379914097,,-0.0295,-0.0295,-0.578185177299734,0.6165623095592726,-0.5751378079801504,-0.4975637815299788,0.4974596181405927,-0.6025146053489554,-0.4010931275810554,0.3891914487644114,-0.6025146053489553,0.40464317275828104,1.38788553619298,-0.6671504279726093,,,,-0.7983410106989295,-0.4866329316936167,-0.3860197099020896,0.07431163089677684
DDOG,,,,,0.022396801093916,,0.4333588648715847,0.31956007525171726,,0.015325,0.012568500000000002,0.06108020838660999,0.3726415990649085,-0.3056896948124709,0.39040921553893737,0.3551471338095064,-0.35050737096908247,0.6384958029845345,0.45121960173824016,-0.6220763935680808,0.3668244770911758,1.244098193555927,-0.6220763935680808,,,,0.9091722690322083,1.4859146593284072,2.0886500144304807,-2.6653924047266795
DE,,,,,0.04905796367524891,,0.15416467440332204,-0.0002225498650791443,,-0.0132749999999999,-0.0132749999999999,0.005435730220129109,0.21573104464982976,-0.12493676544397803,0.30461294748745105,0.23684823717958747,-0.12493676544397803,0.8836358925728303,0.2794092076420987,-0.27654020230885035,0.2167591910157151,0.9898038017469386,-0.27654020230885035,,,,-0.6504466761621889,-0.4890211100470819,0.5684121399926343,-0.7298377061077412
DECK,,,,,0.2679848892622075,,0.7997743299964826,0.16122706935021547,,-0.0070999999999999,-0.0070999999999999,-0.5860379670989184,0.38158324880945393,-0.6005711546145347,-0.26695480882470324,0.4752293190336984,-0.6005711546145347,0.9117797592007424,0.37750316845855714,-0.6005711546145348,0.3011129951076892,0.9680797260729117,-0.6005711546145347,,,,2.956021812221285,0.5080706732350175,0.931655078242242,1.5162960607440255
DELL,,,,,0.05821011304486857,,0.25483357118747446,0.0784766650138474,,-0.008275,-0.008275,0.27770430452338846,0.3914717112172416,-0.20587391893440476,1.1819404334532195,0.35546650423754983,-0.3396469105259581,3.991953525645976,0.3205298757734142,-0.3896128434314907,0.30552970274951596,0.9566815104005987,-0.4132917009186736,,,,-0.08809572482951439,-0.0029850271629900276,0.8625359766319869,-0.9476466742985112
DG,,,,,0.03804400596898987,,0.4011317381105694,-0.005049826702372385,,-0.025125,-0.025125,0.3163827978763949,0.29659677124924316,-0.1277943122339943,-0.2088687892635478,0.34338972408033597,-0.5340301330118779,-0.5107062659618673,0.31414377914625596,-0.7103007000807695,0.28266771708160854,0.3953691412027788,-0.7103007000807693,,,,0.7291468990151543,-0.51883374195967,-0.12866135284265115,1.3766419938174757
DGX,,,,,0.05936201455931515,,0.2171400006248633,0.15042143937756647,,-0.022375,-0.022375,0.12025720559127984,0.20903317791242884,-0.0726660653891329,0.3564073275537829,0.1845075569516877,-0.08943410870035462,0.5912970315459594,0.23340808382594527,-0.28076267070496796,0.2546085897193171,0.8618223462871286,-0.28076267070496785,,,,-0.298657436958524,0.4413365123786356,0.03310675730899613,-0.7731007066461557
DHI,,,,,0.11069132152724587,,0.23946113633650074,0.03540399528895009,,0.005025,0.005025,-0.13299972010926042,0.35427158729355374,-0.1628874108307221,0.15562767029113678,0.3813349666141251,-0.3758416372829626,1.0459766528021395,0.3604241114166774,-0.386107800707448,0.3272668886335815,1.5638671489121987,-0.424012318494722,,,,-0.1739683591674076,-0.2689962155167264,1.6449053820926804,-1.5498775257433617
DHR,,,,,0.04281059791215235,,0.17968409466498167,0.03901724906116733,,-0.01355,-0.01355,-0.10151308251774727,0.15451565415574928,-0.17146735227850363,-0.03158118544469268,0.17550671472458917,-0.3151141505312508,0.09815458431746982,0.23186034059500094,-0.3396677343548613,0.18489208111579647,0.8813428604737341,-0.33966773435486153,,,,-0.5078915203987081,-0.24668123165549743,0.5522353289774637,-0.8134456177206744
DIS,,,,,0.05880541166588182,,0.18101844191877411,-0.005865339886333758,,-0.02255,-0.02255,-0.037226058260436456,0.3280361487602523,-0.20079088884843221,0.22978880657173129,0.32820158279918066,-0.2579522496648321,-0.22985523736734692,0.3420604415219824,-0.5712547388230167,0.2398544099764827,1.329015259496106,-0.5712547388230167,,,,-0.5004376645251584,-0.5238702449804777,0.022812423026618494,0.00062015742870088
DLR,,,,,0.030001795692381948,,0.06903253748168864,0.1171400395666895,,-0.030125,-0.030125,-0.09547253526948629,0.2214534672526927,-0.1851467605190602,0.3186239734496006,0.20228398417829205,-0.25675206897465064,0.5182798352839428,0.25446925206339666,-0.4228210370663804,0.21447200608234482,0.5872268941535788,-0.4228210370663805,,,,-1.1260070499836345,0.2357949295068925,-0.42278518948200944,-0.9390167900085176
DLTR,,,,,-0.09084979798174384,,0.26861671434526,-0.24556952742613594,,-0.0351999999999999,-0.0351999999999999,0.41504143713092834,0.2644949734431733,-0.16891237155170524,-0.18399545705624265,0.34787911325543186,-0.5593127719025218,-0.07680336464406978,0.3442619604915367,-0.6090953123424098,0.31848784820401516,0.7687902110411937,-0.6090953123424099,,,,-0.011101102709493976,-2.0042520320414305,-0.7213208836709523,2.7144718130028886
DOC,,,,,0.008294312608402516,,0.08494443327312387,-0.018307549346105505,,-0.024875,-0.024875,-0.1499807718956604,0.18685502977199636,-0.15300657598318446,0.1468541023662544,0.22898820601622963,-0.219854952369253,-0.21221286214180646,0.2643450237056725,-0.5358476251225277,0.25216307338049904,0.9057194115507432,-0.5358476251225277,,,,-1.0371209091629414,-0.6007117072181166,-0.11395516101068322,-0.3224540409341416
DOV,,,,,0.18259035223070313,,0.24467870696833594,0.16556533259651285,,-0.0223249999999999,-0.0223249999999999,-0.1274596095174424,0.22075105997488945,-0.1740429538992907,0.28709770941708634,0.20258405004824032,-0.1829484062093515,0.5525746631503363,0.24317974029302375,-0.35096564919662643,0.24169421515872835,1.3209984305657323,-0.35096564919662643,,,,-0.14482225841347698,0.5348632210132167,0.03604799567539552,-0.7157334751020892
DOW,,,,,-0.016827407575764074,,0.05590267205852713,0.007945186754604792,,-0.02825,-0.02825,-0.4435409648035563,0.20949071689187698,-0.39488291801361686,-0.4984026919648452,0.2080445529041906,-0.566283968113336,-0.43318376108551304,0.2617929033610352,-0.5917894492219469,0.31646906286287524,1.1952808378453068,-0.5917894492219469,,,,-1.1993523686217864,-0.438578234361887,-0.31248875074225013,-0.44828538351764935
DPZ,,,,,0.33168212541857084,,0.9194153815402877,-0.02409097815416545,,-0.034675,-0.034675,-0.13952907537493908,0.22435646759302644,-0.18113088623027884,0.05648834425063032,0.2585077663086362,-0.23069000077185897,0.09320208001974417,0.3219585408515492,-0.4781289102059094,0.28583345656362175,0.7671880864222623,-0.4781289102059094,,,,3.6243539515746965,-0.636429408949105,-0.6904378808238255,4.9512212413476275
DRI,,,,,0.08726329504012754,,0.21442608776699645,0.12364933292237242,,-0.024325,-0.024325,0.03789439905646841,0.17454992263373767,-0.17300047627758164,0.2111811152285583,0.17196679410581858,-0.17300047627758164,0.925638898897664,0.20585738243641974,-0.23689236604883268,0.2833899747831,1.048045297541989,-0.5449867087021243,,,,-0.3138177449206517,0.27599547597748675,-0.08160153898035367,-0.5082116819177847
DTE,,,,,0.029084679146405987,,0.08953163185608828,0.05097153374746397,,-0.02345,-0.02345,0.10025843827783465,0.15400312733403884,-0.05345399102101733,0.37765405719037015,0.15037441327387416,-0.05796135721162632,0.473682336295995,0.17302729468336225,-0.23767176755536812,0.16719705386918218,0.5236588979984828,-0.27579402027874633,,,,-1.0114961574323948,-0.1728531291573019,-0.030129867568465907,-0.808513160706627
DUK,,,,,0.025961788145598033,,0.0857718799943247,0.04481894533939144,,-0.026875,-0.026875,0.08533677184222221,0.1244007398965741,-0.026465353291824978,0.43287795302770715,0.13043716858190027,-0.07953870719529144,0.6096214999710039,0.16947236878617114,-0.1744868353185942,0.16899352955964542,0.35800130324668084,-0.17448683531859432,,,,-1.032498672645916,-0.21085071241220657,-0.2316046956664265,-0.590043264567283
DVA,,,,,0.04819936798310653,,0.24684845647669623,0.027451999850577707,,-0.0242,-0.0242,-0.2835649975110458,0.3020148951450617,-0.32451760099616855,0.1733688559630311,0.3311404553365086,-0.32451760099616855,0.08375061179271825,0.33719612781347674,-0.44169152136667966,0.3068232806547858,1.1546854414818726,-0.44361868708914654,,,,-0.13270172526810833,-0.3181067018147747,-0.07424844306436972,0.25965341961103605
DVN,,,,,0.09243519947997075,,0.1551312261314699,0.24751609569986488,,-0.084525,-0.084525,-0.11103251487163468,0.2916829055395637,-0.19090913792238562,-0.21478229553237527,0.25745233969634324,-0.38932550592110615,2.0417740900357852,0.397288371568834,-0.5576804422692058,0.5119453871814283,2.096517153935485,-0.8510423945848395,,,,-0.6450473790485867,1.0409804414885766,-3.6228525321182294,1.9368247115810662
DXCM,,,,,0.08492774083293086,,0.3755842032916001,0.0776267796211319,,-0.0684,-0.0684,-0.22515704628261446,0.400735182126575,-0.3411791398529187,-0.4768871012705066,0.44738907304890135,-0.5802451153446763,-0.24386884772656015,0.48602143730764774,-0.6263217909338589,0.4101000405368216,1.1763275798787352,-0.626321790933859,,,,0.5864346912867225,-0.008233808460380791,-2.6743031589562984,3.2689716587034017
EA,,,,,0.08228372882694358,,0.4670904568247325,-0.07939880390305319,,-0.026125,-0.026125,0.2259992696408495,0.34499784129843475,-0.1598770013018317,0.46152733057985884,0.26627118368310726,-0.24903773029382625,0.60777937471699,0.2554066246662074,-0.24903773029382636,0.2581385279037987,0.8294465456036882,-0.4404338511909185,,,,1.097601798219265,-0.9780033245362025,-0.18748612017052269,2.26309124292599
EBAY,,,,,0.11465319246669729,,0.395091541439727,-0.11860830307194033,,-0.0103,-0.0103,0.32311231557817677,0.28826392816162816,-0.11100938208374433,1.081582672455435,0.27695079166355613,-0.11672553676553754,0.7847303865542832,0.3184095085591344,-0.5125098267301209,0.2628429284871295,1.3056760363890458,-0.5125098267301209,,,,0.6954054907689939,-1.220156075579669,0.7434158227930466,1.1721457435556162
ECL,,,,,0.09431758724299551,,0.3051181232738504,0.10596501691377237,,-0.0384,-0.0384,0.045349300660154857,0.17482641510685132,-0.07227347417101648,0.3699995071256075,0.1734746338859041,-0.07987790346294343,0.22324163189615853,0.2112387608916079,-0.3782077286583193,0.19421279436774275,1.0022188467028657,-0.3782077286583194,,,,0.19280102288931497,0.16677944765334696,-0.9095601391201475,0.9355817143561156
ED,,,,,0.02750542823535265,,0.12260171500254087,0.05272379269729093,,-0.01695,-0.01695,-0.014322395563936663,0.21533758644662704,-0.1284325696601074,0.1391105784925084,0.17801654488885882,-0.13569781188887586,0.5037775489685237,0.19168679982955805,-0.13569781188887575,0.17629620795028925,0.24916372896445282,-0.26628286891380304,,,,-0.8267619116808724,-0.16203140650755612,0.35223112006269996,-1.0169616252360163
EFX,,,,,0.05344595667176312,,0.2722594012916594,-0.019288529743340766,,-0.03715,-0.03715,-0.19327155018678066,0.25589600619222463,-0.23208438270626697,-0.025006063547681423,0.3041790003357269,-0.31103290301177,0.30004306983969276,0.3574031145534928,-0.41753690603620275,0.32162174409320615,1.4325163146768753,-0.41753690603620264,,,,0.009247471032274369,-0.6067701141589205,-0.8360291799603082,1.4520467651515032
EG,,,,,0.013965415670374607,,,0.1514269406392694,,-0.019725,-0.019725,-0.1819271182829526,0.13667638448601702,-0.13223693492830957,-0.21210554476293808,0.21047441925424443,-0.1898636352127766,0.5283092606467885,0.22981165453319907,-0.21210554476293808,0.22256955052581692,0.4892200908569301,-0.37046440381212364,,,,,0.44754635697905437,0.18899239072785606,-0.6365387477069104
EIX,,,,,0.033087716976300564,,0.0832659590690555,0.04710085123440779,,-0.0296,-0.0296,-0.3438422188993533,0.3706065484800148,-0.3367823099853562,-0.10333927542981924,0.3136089823989841,-0.3965664173042165,0.11709185929981958,0.26973030499114115,-0.3965664173042165,0.32307774353379576,0.6834179796066151,-0.3965664173042165,,,,-1.0464971077267247,-0.1967579593341724,-0.3919021866348769,-0.45783696175767535
EL,,,,,-0.05605095541401274,,0.524247109022324,-0.08234534299026618,,-0.033675,-0.033675,0.31087308748442566,0.3794634946930445,-0.2778498818618953,-0.24317051095073106,0.42746953913817787,-0.6022498260491156,-0.5931287913867216,0.37723101620920724,-0.8293544525916906,0.3333953168468909,1.0105705166487802,-0.8293544525916907,,,,1.416887086576237,-0.9962007654918347,-0.6316131134959537,3.0447009655640254
ELV,,,,,0.04512952637151451,,,0.0792119517116862,,-0.002525,-0.002525,-0.21635346085146223,0.3629296348509772,-0.3463125736721443,-0.32663715471701305,0.30590985772480606,-0.4836496187605026,0.073569223472298,0.2733582774275982,-0.4836496187605025,0.2586271859315883,0.7624851247206278,-0.4836496187605027,,,,,0.0015560075470023031,1.200778388767249,-1.2023343963142512
EME,,,,,0.140271441098146,,0.38685850210819117,0.18775847293528825,,-0.0134,-0.0134,0.3229230961138674,0.3472283671033678,-0.18525187089571593,2.1841816898801296,0.36333841491104174,-0.2750447604914342,6.956833181040013,0.3025793168490112,-0.27504476049143434,0.216991521614472,1.1792141927495274,-0.3098267585582819,,,,0.6494145477036741,0.6719251601157844,0.5610590440766444,-0.5835696564887547
EMN,,,,,0.05504192646742636,,0.14766055273473033,0.01833389093342255,,-0.01065,-0.01065,-0.42424305427403153,0.2110794452096274,-0.40004804196571664,-0.2559825305245159,0.2551455779245125,-0.4614268002940529,-0.29655630709578396,0.27385290640516585,-0.4614268002940529,0.2909948747749137,1.401045769055516,-0.5277802250173891,,,,-0.6867796362398024,-0.3744189528101946,0.7228271542282916,-1.0351878376578993
EMR,,,,,0.061908013376052666,,0.21873230970347415,-0.06730284084676977,,-0.023075,-0.023075,0.06938107731595666,0.2854294755685804,-0.1877275685835914,0.6251334686695378,0.3057786568731635,-0.20396079754311713,1.0136620418151128,0.2802688802923093,-0.29006725717916615,0.25033055385922287,1.4104048558929134,-0.3709927875586011,,,,-0.2897625691912492,-0.9033002349103246,-0.008070579820514004,0.6216082455395894
EOG,,,,,0.12287047903838631,,0.326511363697261,0.02343888200955245,,-0.069675,-0.069675,-0.17984954165218447,0.22768581938748247,-0.1537636898577206,-0.07433426046229008,0.20750006268165685,-0.17984954165218447,1.8681265622096808,0.324367781726128,-0.21780268977368666,0.3700724914565859,1.314934410328238,-0.722578330374511,,,,0.3123067440058244,-0.3428911939930629,-2.749304737299335,3.404502675298222
EPAM,,,,,0.08607520081828227,,0.32672219653944445,0.11539877665225702,,-0.009225,-0.009225,-0.3370367008536028,0.39062551208442414,-0.4062451200986714,-0.3736782788459607,0.4505385698735976,-0.5046320751983617,-0.49830914450892316,0.542574358309679,-0.7760234159090308,0.4420748198687767,1.5534829340815561,-0.7760234159090308,,,,0.31348448661711215,0.22504111693704534,0.8066524476705087,-0.7182090779904419
EQIX,,,,,0.02733566630686623,,0.12323050374352874,0.18247397577159555,,-0.0417499999999999,-0.0417499999999999,-0.1372089485309239,0.19075953791922268,-0.15843688639140419,0.06012915546280828,0.216023834259539,-0.19993935676054786,0.3062543975784253,0.24167224530476625,-0.32124511084216656,0.2108902000475995,0.6666453494884041,-0.32124511084216645,,,,-0.8232494072432807,0.6392887951227576,-1.106623109668512,-0.3559150926975263
EQR,,,,,0.04854290050440016,,0.09213523706193241,0.06309268230731833,,-0.029875,-0.029875,-0.19788472117819678,0.13919068525305955,-0.1787547674743052,0.12584489427285983,0.16751883048179209,-0.1978847211781969,0.2324457583486188,0.18807314775284315,-0.34547681709663014,0.18887536129448648,0.7780928806063393,-0.4492135979703077,,,,-0.996952043896111,-0.09799449714742532,-0.4080789976500415,-0.49087854909864415
EQT,,,,,0.028749910553806345,,0.07176958992285044,0.6055207241471859,,-0.03695,-0.03695,0.24040644473518058,0.24858677292329315,-0.10838568052264641,0.4358557700444379,0.28700897577636497,-0.18026941141885267,2.984678295499153,0.42598319343653485,-0.326980845604833,0.4101724786245961,0.9847118635688024,-0.8578780519080235,,,,-1.1107174809776785,3.2519703164524225,-0.8242642264947335,-3.5384235709353673
ERIE,,,,,0.21097148896849854,,,0.16205812864975705,,-0.008025,-0.008025,-0.34243683251478574,0.19493030098710754,-0.32553057843656763,-0.007458011202674197,0.32830928381439706,-0.4620836639813275,0.3952934405226878,0.30046636247389225,-0.4620836639813276,0.2092414326492447,0.4065630982347319,-0.4620836639813275,,,,,0.5132031870372835,0.8772421684639549,-1.3904453555012384
ES,,,,,0.014340363127439984,,0.11921992231394475,0.04461930598497194,,-0.0219,-0.0219,0.2097070332450821,0.2245905983967765,-0.044605323545068964,0.37429472583342505,0.22379065477487756,-0.14562116700893235,0.0244746769648303,0.23184862623696012,-0.39148810331586337,0.20085140721497685,0.5205243539156669,-0.39148810331586315,,,,-0.8456530925360628,-0.21208365901733903,0.06104852178973517,-0.6946179553084589
ESS,,,,,0.061633396001282495,,0.09070913224636586,0.05372174338460653,,-0.03635,-0.03635,-0.15097043500656893,0.1925781370304805,-0.16966648570427256,0.281252834695473,0.2220740450054102,-0.16966648570427278,0.23179169643518982,0.2167394869030538,-0.3787391564611976,0.20986613860617004,0.7565737938732637,-0.3787391564611976,,,,-1.0049184707206098,-0.15586819326939916,-0.7889693660980107,-0.06008091135319993
ETN,,,,,0.09981567406089112,,0.25218330896841035,0.028592468449252176,,-0.018875,-0.018875,0.040090333496429986,0.28922270040246756,-0.177914245482107,0.7361150552996547,0.26453765562152165,-0.27327902561739925,2.4637836271062223,0.2554358290723037,-0.27327902561739925,0.2200065521339738,1.1629999139105593,-0.27327902561739925,,,,-0.10290047115913115,-0.3110633165509596,0.238993442956547,-0.030830597564718565
ETR,,,,,0.02675124840291955,,0.09137650539365992,0.08948820096874602,,-0.0257,-0.0257,0.2670942957955982,0.15277118699958472,-0.04741721417753231,1.0307255528980943,0.17967566953145575,-0.048804281460067656,1.1261372338193443,0.21817369558177888,-0.1918785063572337,0.19109317009271828,0.5763544935523176,-0.3099010111214898,,,,-1.0011904282341664,0.06502078217437074,-0.16248559405617732,-0.9037256163523597
EVRG,,,,,0.02589031671028717,,0.09432815306135814,0.03393861330149854,,-0.03345,-0.03345,0.23154268217981366,0.12190986566594929,-0.029090248770198723,0.6322537604092526,0.14506657998765551,-0.05095781588604675,0.6879028909444691,0.18371110812701302,-0.26128443589077677,0.18853934681656917,0.5094410691439355,-0.27765526409043095,,,,-0.9847020993962341,-0.2780462234768512,-0.6183775408471829,-0.08827833507219995
EW,,,,,0.3155231977159172,,0.34139424220794673,0.3356074183359243,,-0.015375,-0.015375,0.16426070737694531,0.10210297058428869,-0.04388984331883006,0.22684981270179816,0.3106222149923557,-0.3402050978663881,-0.009774701404103636,0.3022049720991772,-0.5133153396231815,0.31644482498406085,0.9698903329635213,-0.5133153396231813,,,,0.3954446461425473,1.5850209564540425,0.44488012860409787,-1.634456438915593
EXC,,,,,0.02442431844597627,,0.09150143273070417,0.0574048880728359,,-0.020925,-0.020925,0.19982419299024778,0.16520303890444635,-0.06593634958252137,0.28391673140465024,0.16680986826188102,-0.07829563124374295,0.8663251069865299,0.18862865195838655,-0.2543274161749496,0.1741788129531163,0.43292402342621056,-0.260763768171523,,,,-1.0004925661429098,-0.1331215722298327,0.11840266993441007,-0.9857736638474872
EXE,,,,,0.008495896399554585,,0.1210046603703551,0.9951456040739053,,-0.078975,-0.078975,0.14191079322261646,0.2671451402963271,-0.15963296163949736,0.4482934247441619,0.26137698583175334,-0.17421917021861266,2.118094618585507,0.28870073239273014,-0.2538789188652263,0.23638704383626546,0.46357738750588817,-0.2538789188652263,,,,-0.835683288793662,5.6582427389296095,-3.2963750734485417,-3.19755095427473
EXPD,,,,,0.17522063583101857,,0.3014293957635989,-0.00038844351310819345,,-0.0037,-0.0037,0.01978504373694845,0.14697103855625504,-0.08598744709734085,0.037063319031219066,0.17069455396684705,-0.15849619404506343,0.44333613258810023,0.25187637193150436,-0.33838720189432914,0.21746355794423858,0.9676596860811788,-0.338387201894329,,,,0.17219525992913623,-0.49004564757248714,1.1316592871569997,-0.46941837965537636
EXPE,,,,,0.04502290585843876,,0.5081156518309518,0.041825976132545475,,-0.0388,-0.0388,0.1753231673183664,0.33477994318376625,-0.2056003870574672,0.5933920913485666,0.32394768026185955,-0.2564726408787551,0.7430165688881865,0.43461841551094194,-0.5533119060544907,0.3879333194534574,1.5985805649000637,-0.6293963106202438,,,,1.3267744441639429,-0.22933489972876447,-0.9330900460512964,2.489199389944004
EXR,,,,,0.033877950158168905,,0.08179384843135648,0.057846206047961826,,-0.02135,-0.02135,-0.1984287070696994,0.1754104163779088,-0.11926386828173274,0.09746468122963048,0.2790604178389326,-0.23948811813371473,0.4037307174879303,0.30479646450575454,-0.5112422575651938,0.22818311831341406,0.7098946520572142,-0.5112422575651938,,,,-1.0547205296973856,-0.13039604999601456,0.0934021438200645,-1.0177266235214355
F,,,,,0.010964700519440073,,0.04631898718320115,0.05835074804943128,,-0.01455,-0.01455,0.24117273123209393,0.18702434289818726,-0.02161781286080544,0.4406546722414604,0.2517557403656822,-0.22627321384692045,0.8668012466621542,0.40506773287726944,-0.46437162806384213,0.3406160628936231,1.446042669381407,-0.5524426116958767,,,,-1.252888212155144,-0.1272800644245959,0.493410561649592,-1.61901870938014
FANG,,,,,0.05580157500927117,,0.0821244446383514,0.9951456040739053,,-0.03655,-0.03655,-0.18752773101338238,0.22016326760875563,-0.19115596571414362,-0.023948305564607697,0.23775682025087608,-0.3316594308658486,3.3369208224777838,0.3556441993837485,-0.3316594308658485,0.41416158525640245,1.617817465720797,-0.8033520612296378,,,,-1.052873771687221,5.6582427389296095,-0.800734319563585,-5.9103821910532455
FAST,,,,,0.24616658472843947,,0.7252309364245607,0.08964917997176061,,-0.0092,-0.0092,0.003156406070228268,0.26843745556724846,-0.16928421194545773,0.4382266738463989,0.2597281746044448,-0.18064378016942895,0.8881622939339866,0.23661051349381232,-0.26869746642092085,0.2317150873614749,1.0561931701925817,-0.26869746642092085,,,,2.5396116832753277,0.06601496749340052,0.8081230668537055,1.6654736489282218
FCX,,,,,0.034548082707104445,,0.13783320314954975,0.033989201061590556,,-0.02205,-0.02205,-0.05412042125155947,0.2953501304193329,-0.11666667816330212,0.13446223733004414,0.32869952042662587,-0.3134199173222926,0.8811266800612689,0.40536271917526984,-0.44567560470350553,0.41489860992727357,1.9080405629756685,-0.6428347710713528,,,,-0.7416766259242573,-0.2777338000709147,0.05222480669055436,-0.516167632543897
FDS,,,,,0.10631228598662813,,0.21955032025322244,0.07403047898842018,,-0.023475,-0.023475,-0.45669213174559187,0.24642304510432467,-0.444938611744373,-0.4066119682530903,0.2285556188583724,-0.45669213174559176,-0.17214500160425417,0.22742201418744917,-0.45669213174559176,0.23164688147651627,0.7633126192353503,-0.45669213174559176,,,,-0.285193044486539,-0.030444091943969093,-0.03160048675166274,-0.22314846579090716
FDX,,,,,0.04757521633623513,,0.22290639328037581,0.01966301853282744,,-0.031475,-0.031475,-0.14451914357971152,0.2128044538385288,-0.2482871725753173,0.02070127178015202,0.26807329118202405,-0.2978351113247928,-0.03094480227243457,0.3177346440606233,-0.5177575656618724,0.32057973699727454,1.346561865898047,-0.5233661461164333,,,,-0.26644553736317955,-0.3662104341729792,-0.5021986253746364,0.6019635221844362
FE,,,,,0.024937917359783793,,0.18039952145128002,0.06289567041022325,,-0.02815,-0.02815,0.11643024566884219,0.13945820216636748,-0.051321771822145035,0.34205992366930027,0.14604101660486274,-0.10733593523945506,1.1105635637753712,0.18373663931265222,-0.20882582602188293,0.22758546486661066,0.41048464039110055,-0.45352763529812223,,,,-0.5038950433662203,-0.09921121691893732,-0.306606274009463,-0.09807755243781996
FFIV,,,,,0.11340034157794256,,0.4165663389992598,0.12910803498046894,,-0.0143,-0.0143,-0.005232725326322685,0.33183720266376593,-0.2294316302952989,0.4547578114053279,0.2906844465116803,-0.22943163029529878,0.5296357534586027,0.2779388836557234,-0.45094194383536157,0.2503434499077246,1.0666559875874322,-0.4652993770309697,,,,0.8153668017901451,0.30970770766912714,0.5081167534815599,-0.002457659360541986
FI,,,,,0.042383059319349894,,0.16189350299936345,-0.12723594206621922,,-0.027025,-0.027025,-0.7051955222195405,0.5314970312633572,-0.7236200147868276,-0.501263309966743,0.44872970501542697,-0.7236200147868276,-0.43445043221864565,0.34793242556056225,-0.7236200147868276,0.3248564300933276,0.8319243757735602,-0.7236200147868277,,,,-0.6072723268595424,-1.27343924832502,-0.24042841076560728,0.906595332231085
FICO,,,,,0.3522235906378823,,0.8855645420812583,0.08964725007914767,,-0.0052249999999999,-0.0052249999999999,-0.30505720373806944,0.3486536281914074,-0.2783674303247412,0.5175708411324886,0.3483350956349628,-0.395072924139631,2.491074102176888,0.36774606569930046,-0.39507292413963113,0.29745027646302524,1.2444893081924482,-0.39507292413963124,,,,3.435258288651017,0.06600304872842398,1.0419515169820013,2.327303722940592
FIS,,,,,0.0033346979790837023,,0.1126651531504708,-0.03540667090583271,,-0.04385,-0.04385,-0.2556253495813605,0.2091277196377643,-0.2314875991067069,0.10805753917259509,0.2291266230612168,-0.2923753716087164,-0.5334340879984992,0.30754702017560626,-0.6594468627716915,0.2726777707121194,0.8794717526028726,-0.6594468627716914,,,,-0.8822689768121077,-0.7063136509787288,-1.2301551210570483,1.0541997952236692
